assay,n_obs,seed,own,supplied
AACC1_PSEAI_Dandage_2018,192,16,0.5226848974518334,0.5226848974518334
AACC1_PSEAI_Dandage_2018,192,17,0.5226848974518334,1.5226848974518334
AACC1_PSEAI_Dandage_2018,192,18,0.49285270354257305,0.49285270354257305
AACC1_PSEAI_Dandage_2018,192,19,-0.3878185208203853,-0.3878185208203853
AACC1_PSEAI_Dandage_2018,192,20,1.5226848974518334,0.5226848974518334
AACC1_PSEAI_Dandage_2018,192,21,-0.44748290863890616,0.5525170913610938
AACC1_PSEAI_Dandage_2018,192,22,2.4630205096333126,0.46302050963331265
AACC1_PSEAI_Dandage_2018,192,23,3.492852703542573,1.4928527035425732
AACC1_PSEAI_Dandage_2018,192,24,0.49285270354257305,-0.507147296457427
AACC1_PSEAI_Dandage_2018,192,25,0.5525170913610938,0.5525170913610938
AACC1_PSEAI_Dandage_2018,192,26,0.5226848974518334,0.5226848974518334
AACC1_PSEAI_Dandage_2018,192,27,2.6121814791796147,0.6121814791796147
AACC1_PSEAI_Dandage_2018,192,28,0.6121814791796147,-0.3878185208203853
AACC1_PSEAI_Dandage_2018,192,29,1.5226848974518334,-0.47731510254816656
AACC1_PSEAI_Dandage_2018,192,30,3.5226848974518337,0.5226848974518334
AACC1_PSEAI_Dandage_2018,192,31,0.46302050963331265,0.46302050963331265
AACC1_PSEAI_Dandage_2018,192,32,-0.507147296457427,0.49285270354257305
AACC1_PSEAI_Dandage_2018,192,33,0.46302050963331265,0.46302050963331265
AACC1_PSEAI_Dandage_2018,192,34,2.5226848974518337,0.5226848974518334
AACC1_PSEAI_Dandage_2018,192,35,1.5226848974518334,1.5226848974518334
AACC1_PSEAI_Dandage_2018,192,36,2.5226848974518337,1.5226848974518334
AACC1_PSEAI_Dandage_2018,192,37,1.4928527035425732,0.49285270354257305
AACC1_PSEAI_Dandage_2018,192,38,1.4928527035425732,0.49285270354257305
AACC1_PSEAI_Dandage_2018,192,39,1.5525170913610937,0.5525170913610938
AACC1_PSEAI_Dandage_2018,384,0,0.5935074100211715,1.5935074100211715
AACC1_PSEAI_Dandage_2018,384,1,1.5257586450247,2.5257586450247
AACC1_PSEAI_Dandage_2018,384,2,0.5596330275229358,0.5596330275229358
AACC1_PSEAI_Dandage_2018,384,3,1.5257586450247,1.5257586450247
AACC1_PSEAI_Dandage_2018,384,4,-0.44036697247706424,1.5596330275229358
AACC1_PSEAI_Dandage_2018,384,5,0.5596330275229358,0.5596330275229358
AACC1_PSEAI_Dandage_2018,384,6,2.424135497529993,2.424135497529993
AACC1_PSEAI_Dandage_2018,384,7,0.4580098800282286,1.4580098800282286
AACC1_PSEAI_Dandage_2018,384,8,1.5257586450247,1.5257586450247
AACC1_PSEAI_Dandage_2018,384,9,0.6612561750176429,0.6612561750176429
AACC1_PSEAI_Dandage_2018,384,10,1.5257586450247,2.5257586450247
AACC1_PSEAI_Dandage_2018,384,11,0.5257586450247,1.5257586450247
AACC1_PSEAI_Dandage_2018,384,12,1.4918842625264643,2.4918842625264643
AACC1_PSEAI_Dandage_2018,384,13,1.5257586450247,1.5257586450247
AACC1_PSEAI_Dandage_2018,384,14,0.5596330275229358,1.5596330275229358
AACC1_PSEAI_Dandage_2018,384,15,1.4918842625264643,0.49188426252646433
AACC1_PSEAI_Dandage_2018,384,16,0.5935074100211715,0.5935074100211715
AACC1_PSEAI_Dandage_2018,384,17,0.49188426252646433,2.4918842625264643
AACC1_PSEAI_Dandage_2018,384,18,-0.5081157374735357,1.4918842625264643
AACC1_PSEAI_Dandage_2018,384,19,1.4580098800282286,0.4580098800282286
AACC1_PSEAI_Dandage_2018,384,20,0.5596330275229358,1.5596330275229358
AACC1_PSEAI_Dandage_2018,384,21,0.5257586450247,0.5257586450247
AACC1_PSEAI_Dandage_2018,384,22,2.4918842625264643,2.4918842625264643
AACC1_PSEAI_Dandage_2018,384,23,0.5257586450247,1.5257586450247
AACC1_PSEAI_Dandage_2018,384,24,0.5257586450247,1.5257586450247
AACC1_PSEAI_Dandage_2018,384,25,-0.5081157374735357,2.4918842625264643
AACC1_PSEAI_Dandage_2018,384,26,2.4580098800282286,2.4580098800282286
AACC1_PSEAI_Dandage_2018,384,27,1.5935074100211715,1.5935074100211715
AACC1_PSEAI_Dandage_2018,384,28,0.5257586450247,2.5257586450247
AACC1_PSEAI_Dandage_2018,384,29,-0.3726182074805928,0.6273817925194072
AACC1_PSEAI_Dandage_2018,384,30,1.4580098800282286,2.4580098800282286
AACC1_PSEAI_Dandage_2018,384,31,1.4580098800282286,1.4580098800282286
AACC1_PSEAI_Dandage_2018,384,32,1.424135497529993,1.424135497529993
AACC1_PSEAI_Dandage_2018,384,33,1.5596330275229358,1.5596330275229358
AACC1_PSEAI_Dandage_2018,384,34,1.4580098800282286,1.4580098800282286
AACC1_PSEAI_Dandage_2018,384,35,-0.3726182074805928,0.6273817925194072
AACC1_PSEAI_Dandage_2018,384,36,-0.5758645024700071,2.424135497529993
AACC1_PSEAI_Dandage_2018,384,37,0.4241354975299929,1.424135497529993
AACC1_PSEAI_Dandage_2018,384,38,2.4580098800282286,1.4580098800282286
AACC1_PSEAI_Dandage_2018,384,39,5.458009880028229,0.4580098800282286
ADRB2_HUMAN_Jones_2020,24,0,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,1,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,2,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,3,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,4,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,5,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,6,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,7,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,8,1.5246913580246915,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,9,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,10,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,11,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,12,0.5246913580246914,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,13,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,14,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,15,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,16,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,17,1.5308641975308643,-0.4691358024691358
ADRB2_HUMAN_Jones_2020,24,18,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,19,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,20,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,21,0.5246913580246914,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,22,2.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,23,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,24,1.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,25,1.5246913580246915,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,26,1.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,27,0.5246913580246914,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,28,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,29,0.5246913580246914,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,30,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,31,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,32,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,33,1.5246913580246915,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,34,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,35,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,36,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,37,0.5246913580246914,-0.47530864197530864
ADRB2_HUMAN_Jones_2020,24,38,-0.48148148148148145,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,24,39,0.5185185185185186,-0.48148148148148145
ADRB2_HUMAN_Jones_2020,48,0,1.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,1,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,2,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,3,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,4,-0.47678018575851394,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,5,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,6,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,7,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,8,-0.47678018575851394,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,9,-0.47678018575851394,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,10,1.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,11,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,12,0.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,13,0.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,14,1.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,15,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,16,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,17,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,18,0.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,19,-0.47678018575851394,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,20,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,21,3.5170278637770895,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,22,-0.47058823529411764,-0.47058823529411764
ADRB2_HUMAN_Jones_2020,48,23,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,24,0.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,25,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,26,-0.47058823529411764,-0.47058823529411764
ADRB2_HUMAN_Jones_2020,48,27,1.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,28,1.5294117647058822,-0.47058823529411764
ADRB2_HUMAN_Jones_2020,48,29,-0.48297213622291024,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,30,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,31,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,32,-0.47678018575851394,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,33,-0.47058823529411764,-0.47058823529411764
ADRB2_HUMAN_Jones_2020,48,34,0.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,35,0.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,36,0.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,37,-0.47678018575851394,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,48,38,1.5170278637770898,-0.48297213622291024
ADRB2_HUMAN_Jones_2020,48,39,1.5232198142414861,-0.47678018575851394
ADRB2_HUMAN_Jones_2020,96,0,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,1,-0.48598130841121495,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,2,1.514018691588785,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,3,-0.4797507788161994,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,4,1.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,5,1.514018691588785,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,6,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,7,-0.48598130841121495,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,8,-0.48598130841121495,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,9,0.5264797507788161,-0.4735202492211838
ADRB2_HUMAN_Jones_2020,96,10,0.5264797507788161,-0.4735202492211838
ADRB2_HUMAN_Jones_2020,96,11,0.5264797507788161,-0.4735202492211838
ADRB2_HUMAN_Jones_2020,96,12,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,13,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,14,0.5264797507788161,-0.4735202492211838
ADRB2_HUMAN_Jones_2020,96,15,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,16,-0.48598130841121495,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,17,-0.48598130841121495,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,18,-0.4797507788161994,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,19,-0.4797507788161994,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,20,2.520249221183801,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,21,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,22,-0.48598130841121495,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,23,1.514018691588785,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,24,-0.48598130841121495,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,25,0.5264797507788161,-0.4735202492211838
ADRB2_HUMAN_Jones_2020,96,26,-0.4797507788161994,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,27,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,28,-0.4797507788161994,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,29,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,30,0.514018691588785,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,31,1.514018691588785,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,32,1.5264797507788161,-0.4735202492211838
ADRB2_HUMAN_Jones_2020,96,33,1.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,34,1.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,35,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,36,1.514018691588785,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,37,0.514018691588785,-0.48598130841121495
ADRB2_HUMAN_Jones_2020,96,38,0.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,96,39,1.5202492211838006,-0.4797507788161994
ADRB2_HUMAN_Jones_2020,192,0,0.5141955835962145,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,1,-0.47318611987381703,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,2,-0.47318611987381703,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,3,-0.4921135646687697,-0.4921135646687697
ADRB2_HUMAN_Jones_2020,192,4,0.5205047318611987,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,5,0.526813880126183,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,6,1.5331230283911672,-0.4668769716088328
ADRB2_HUMAN_Jones_2020,192,7,-0.4668769716088328,-0.4668769716088328
ADRB2_HUMAN_Jones_2020,192,8,1.5141955835962144,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,9,-0.48580441640378547,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,10,1.526813880126183,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,11,1.5205047318611986,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,12,-0.48580441640378547,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,13,0.5205047318611987,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,14,0.5205047318611987,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,15,3.5205047318611986,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,16,1.5205047318611986,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,17,1.526813880126183,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,18,0.5078864353312302,-0.4921135646687697
ADRB2_HUMAN_Jones_2020,192,19,0.5394321766561514,-0.4605678233438486
ADRB2_HUMAN_Jones_2020,192,20,1.5205047318611986,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,21,0.5078864353312302,-0.4921135646687697
ADRB2_HUMAN_Jones_2020,192,22,4.520504731861199,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,192,23,1.5331230283911672,-0.4668769716088328
ADRB2_HUMAN_Jones_2020,192,24,-0.47318611987381703,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,25,1.5141955835962144,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,26,0.5394321766561514,-0.4605678233438486
ADRB2_HUMAN_Jones_2020,192,27,4.526813880126183,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,28,1.5331230283911672,-0.4668769716088328
ADRB2_HUMAN_Jones_2020,192,29,2.526813880126183,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,30,0.5141955835962145,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,31,-0.4921135646687697,-0.4921135646687697
ADRB2_HUMAN_Jones_2020,192,32,1.5141955835962144,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,33,-0.48580441640378547,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,34,1.5078864353312302,-0.4921135646687697
ADRB2_HUMAN_Jones_2020,192,35,0.5078864353312302,-0.4921135646687697
ADRB2_HUMAN_Jones_2020,192,36,0.526813880126183,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,37,0.526813880126183,-0.47318611987381703
ADRB2_HUMAN_Jones_2020,192,38,1.5141955835962144,-0.48580441640378547
ADRB2_HUMAN_Jones_2020,192,39,-0.4794952681388013,-0.4794952681388013
ADRB2_HUMAN_Jones_2020,384,0,1.5210355987055015,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,1,3.5145631067961167,-0.4854368932038835
ADRB2_HUMAN_Jones_2020,384,2,0.5210355987055016,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,3,0.5080906148867315,-0.4919093851132686
ADRB2_HUMAN_Jones_2020,384,4,0.5210355987055016,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,5,1.5339805825242718,-0.46601941747572817
ADRB2_HUMAN_Jones_2020,384,6,1.5339805825242718,-0.46601941747572817
ADRB2_HUMAN_Jones_2020,384,7,1.5275080906148868,-0.47249190938511326
ADRB2_HUMAN_Jones_2020,384,8,0.5016181229773462,-0.49838187702265374
ADRB2_HUMAN_Jones_2020,384,9,1.5016181229773462,-0.49838187702265374
ADRB2_HUMAN_Jones_2020,384,10,0.5275080906148868,-0.47249190938511326
ADRB2_HUMAN_Jones_2020,384,11,1.5080906148867315,-0.4919093851132686
ADRB2_HUMAN_Jones_2020,384,12,0.5275080906148868,-0.47249190938511326
ADRB2_HUMAN_Jones_2020,384,13,1.5404530744336569,-0.459546925566343
ADRB2_HUMAN_Jones_2020,384,14,1.5080906148867315,-0.4919093851132686
ADRB2_HUMAN_Jones_2020,384,15,1.5469255663430421,-0.45307443365695793
ADRB2_HUMAN_Jones_2020,384,16,-0.4854368932038835,-0.4854368932038835
ADRB2_HUMAN_Jones_2020,384,17,1.5210355987055015,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,18,1.5339805825242718,-0.46601941747572817
ADRB2_HUMAN_Jones_2020,384,19,0.5210355987055016,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,20,0.5080906148867315,-0.4919093851132686
ADRB2_HUMAN_Jones_2020,384,21,3.533980582524272,-0.46601941747572817
ADRB2_HUMAN_Jones_2020,384,22,-0.47896440129449835,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,23,1.5275080906148868,-0.47249190938511326
ADRB2_HUMAN_Jones_2020,384,24,4.508090614886731,-0.4919093851132686
ADRB2_HUMAN_Jones_2020,384,25,-0.47249190938511326,-0.47249190938511326
ADRB2_HUMAN_Jones_2020,384,26,0.5145631067961165,-0.4854368932038835
ADRB2_HUMAN_Jones_2020,384,27,2.5210355987055015,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,28,0.5339805825242718,-0.46601941747572817
ADRB2_HUMAN_Jones_2020,384,29,2.5210355987055015,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,30,-0.44660194174757284,-0.44660194174757284
ADRB2_HUMAN_Jones_2020,384,31,-0.47896440129449835,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,32,0.5210355987055016,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,33,-0.47896440129449835,-0.47896440129449835
ADRB2_HUMAN_Jones_2020,384,34,2.5145631067961167,-0.4854368932038835
ADRB2_HUMAN_Jones_2020,384,35,0.5339805825242718,-0.46601941747572817
ADRB2_HUMAN_Jones_2020,384,36,0.5145631067961165,-0.4854368932038835
ADRB2_HUMAN_Jones_2020,384,37,1.5469255663430421,-0.45307443365695793
ADRB2_HUMAN_Jones_2020,384,38,1.5145631067961165,-0.4854368932038835
ADRB2_HUMAN_Jones_2020,384,39,-0.46601941747572817,-0.46601941747572817
AMIE_PSEAE_Wrenbeck_2017,24,0,7.527970336933742,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,1,0.5279703369337417,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,2,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,3,1.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,4,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,5,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,6,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,7,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,8,1.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,9,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,10,6.527970336933742,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,11,0.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,12,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,13,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,14,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,15,0.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,16,1.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,17,1.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,18,0.5279703369337417,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,19,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,20,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,21,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,22,6.527970336933742,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,23,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,24,-0.47202966306625826,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,25,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,26,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,27,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,28,3.5279703369337416,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,29,4.535708528131549,0.5357085281315492
AMIE_PSEAE_Wrenbeck_2017,24,30,-0.47202966306625826,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,31,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,32,2.5202321457359345,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,33,0.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,34,-0.47202966306625826,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,35,-0.47202966306625826,0.5279703369337417
AMIE_PSEAE_Wrenbeck_2017,24,36,0.5202321457359342,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,37,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,38,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,24,39,-0.47976785426406576,0.5202321457359342
AMIE_PSEAE_Wrenbeck_2017,48,0,15.541673409936884,0.541673409936883
AMIE_PSEAE_Wrenbeck_2017,48,1,0.5261369153584723,0.5261369153584723
AMIE_PSEAE_Wrenbeck_2017,48,2,-0.47386308464152777,0.5261369153584723
AMIE_PSEAE_Wrenbeck_2017,48,3,0.5261369153584723,0.5261369153584723
AMIE_PSEAE_Wrenbeck_2017,48,4,-0.48163133193073315,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,5,1.5183686680692667,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,6,-0.48163133193073315,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,7,-0.47386308464152777,0.5261369153584723
AMIE_PSEAE_Wrenbeck_2017,48,8,-0.48163133193073315,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,9,-0.48163133193073315,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,10,3.5261369153584723,0.5261369153584723
AMIE_PSEAE_Wrenbeck_2017,48,11,1.5183686680692667,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,12,-0.48163133193073315,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,13,-0.48163133193073315,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,14,1.5339051626476776,0.5339051626476776
AMIE_PSEAE_Wrenbeck_2017,48,15,-0.48163133193073315,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,16,1.5183686680692667,0.5183686680692668
AMIE_PSEAE_Wrenbeck_2017,48,17,4.526136915358472,0.5261369153584723
